date,age_group,gender,disease_group_id,report_group_code,disease_group_name,case_count,has_case
2021-01-26,1-5 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2021-01-26,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2021-01-26,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-01-26,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,2,1
2021-01-26,1-5 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",2,1
2021-01-26,1-5 tuổi,Nữ,192,"K52-K55,K58-K67",Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1,1
2021-01-26,11-15 tuổi,Nam,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2021-01-26,6-10 tuổi,Nam,203,"M00-M03,M22-M25",Bệnh khác của khớp - Other joint disorders,1,1
2021-01-26,6-10 tuổi,Nữ,111,"E15-E35,E58-E63,E65,E67-E84,E85,E87,E88-E89,E90","Bệnh khác về nội tiết, dinh dưỡng và chuyển hoá - Other endocrine, nutritional and metabolic disorders",1,1
2021-01-26,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-01-26,Dưới 1 tuổi,Nam,209,M86,Viêm xương tuỷ - Osteomyelitis,1,1
2021-01-26,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-01-26,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,4,1
2021-01-26,Dưới 1 tuổi,Nữ,250,P35-P37,Nhiễm khuẩn và kí sinh vật bẩm sinh - Congenital infectious and parasitic diseases,1,1
2021-01-27,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-01-27,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-27,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2021-01-27,1-5 tuổi,Nam,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2021-01-27,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-01-27,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-27,1-5 tuổi,Nữ,176,J45-J46,Hen - Asthma,1,1
2021-01-27,1-5 tuổi,Nữ,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2021-01-27,6-10 tuổi,Nam,194,K71-K77,Các bệnh khác của gan - Other diseases of liver,1,1
2021-01-27,Dưới 1 tuổi,Nam,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1,1
2021-01-27,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-27,Dưới 1 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2021-01-27,Dưới 1 tuổi,Nam,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2021-01-27,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-27,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-01-27,Dưới 1 tuổi,Nữ,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2021-01-27,Dưới 1 tuổi,Nữ,250,P35-P37,Nhiễm khuẩn và kí sinh vật bẩm sinh - Congenital infectious and parasitic diseases,1,1
2021-01-27,Dưới 1 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-01-28,1-5 tuổi,Nam,192,"K52-K55,K58-K67",Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1,1
2021-01-28,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2021-01-28,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,4,1
2021-01-28,1-5 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,2,1
2021-01-28,1-5 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2021-01-28,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-28,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-28,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-01-29,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-29,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-01-29,1-5 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2021-01-29,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2021-01-29,1-5 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2021-01-29,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,5,1
2021-01-29,1-5 tuổi,Nữ,176,J45-J46,Hen - Asthma,1,1
2021-01-29,1-5 tuổi,Nữ,30,A83-A86,Viêm não Virut - Viral encephalitis,1,1
2021-01-29,1-5 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-01-29,1-5 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,2,1
2021-01-29,6-10 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-01-29,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2021-01-29,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,4,1
2021-01-29,Dưới 1 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2021-01-29,Dưới 1 tuổi,Nữ,124,G40-G41,Động kinh - Epilepsy,1,1
2021-01-30,1-5 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2021-01-30,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2021-01-30,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-30,6-10 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-01-30,6-10 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-01-30,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,2,1
2021-01-30,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2021-01-30,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-01-30,Dưới 1 tuổi,Nữ,120,G00-G09,Viêm hệ thần kinh trung ương - Inflamatory diseases of the central nervous system,1,1
2021-01-30,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2021-01-30,Dưới 1 tuổi,Nữ,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,2,1
2021-01-31,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-01-31,1-5 tuổi,Nam,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2021-01-31,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-01-31,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,2,1
2021-01-31,11-15 tuổi,Nam,145,I10,Tăng huyết áp nguyên phát - Essential (primary) hypertension,1,1
2021-01-31,6-10 tuổi,Nam,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2021-01-31,6-10 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-01-31,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-01-31,Dưới 1 tuổi,Nam,187,K40,Thoát vị bẹn - Inguinal hernia,1,1
2021-01-31,Dưới 1 tuổi,Nữ,129,"G10-G14,G21-G26,G31-G32,G36-G37,G46-G47,G60-G73,G90-G99",Bệnh khác của hệ thần kinh - Other diseases of the nervous system,1,1
2021-01-31,Dưới 1 tuổi,Nữ,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2021-01-31,Dưới 1 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2021-02-01,1-5 tuổi,Nam,104,E10-E14,Đái tháo đường - Diabetes mellitus.,1,1
2021-02-01,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-01,1-5 tuổi,Nam,204,M30-M36,Bệnh của hệ thống tổ chức liên kết - Systematic connective tissue disorders,1,1
2021-02-01,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2021-02-01,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-02-01,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-01,1-5 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2021-02-01,1-5 tuổi,Nữ,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2021-02-01,6-10 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-02-01,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-01,Dưới 1 tuổi,Nam,176,J45-J46,Hen - Asthma,1,1
2021-02-01,Dưới 1 tuổi,Nam,246,P05-P07,"Thai chậm phát triển, suy dinh dưỡng, rối loạn gắn liền với thai nghén và cân nặng không đủ khi sinh - Slow fetal growth, fetal malnutrition and disorders related to short gestation and low birth weight",1,1
2021-02-01,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-02-01,Dưới 1 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",2,1
2021-02-01,Dưới 1 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-02-01,Dưới 1 tuổi,Nữ,253,"P08,P29,P50-P54,P56-P96",Tổn thương khác có nguồn gốc trong thời kỳ chu sinh - Other conditions originating in the perinatal period,2,1
2021-02-01,Dưới 1 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2021-02-02,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2021-02-02,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2021-02-02,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-02,1-5 tuổi,Nam,176,J45-J46,Hen - Asthma,1,1
2021-02-02,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2021-02-02,1-5 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2021-02-02,1-5 tuổi,Nam,84,"C73-C80,C97","U ác các khu trú khác, khó định nghĩa, thứ phát, không xác định rõ và phức hợp - Malignant neoplasm of other and ill",1,1
2021-02-02,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-02,1-5 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-02-02,1-5 tuổi,Nữ,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2021-02-02,6-10 tuổi,Nữ,111,"E15-E35,E58-E63,E65,E67-E84,E85,E87,E88-E89,E90","Bệnh khác về nội tiết, dinh dưỡng và chuyển hoá - Other endocrine, nutritional and metabolic disorders",1,1
2021-02-02,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-02,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-02-02,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-02,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2021-02-03,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-02-03,1-5 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-02-03,11-15 tuổi,Nam,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2021-02-03,6-10 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-03,6-10 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-02-03,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2021-02-03,Dưới 1 tuổi,Nam,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2021-02-03,Dưới 1 tuổi,Nam,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2021-02-03,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-03,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-03,Dưới 1 tuổi,Nữ,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2021-02-04,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2021-02-04,1-5 tuổi,Nam,192,"K52-K55,K58-K67",Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1,1
2021-02-04,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2021-02-04,1-5 tuổi,Nữ,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2021-02-04,1-5 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,2,1
2021-02-04,1-5 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-02-04,6-10 tuổi,Nam,221,N47,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1,1
2021-02-04,6-10 tuổi,Nữ,186,K35-K38,Bệnh của ruột thừa - Diseases of appendix,1,1
2021-02-04,6-10 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-02-04,6-10 tuổi,Nữ,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2021-02-04,Dưới 1 tuổi,Nam,120,G00-G09,Viêm hệ thần kinh trung ương - Inflamatory diseases of the central nervous system,1,1
2021-02-04,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-04,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-05,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-02-05,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-05,1-5 tuổi,Nam,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2021-02-05,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-02-05,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-05,1-5 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-05,1-5 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2021-02-05,6-10 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-02-05,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,2,1
2021-02-05,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-02-05,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-05,Dưới 1 tuổi,Nữ,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2021-02-05,Dưới 1 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-02-06,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2021-02-06,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,2,1
2021-02-06,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-06,1-5 tuổi,Nam,204,M30-M36,Bệnh của hệ thống tổ chức liên kết - Systematic connective tissue disorders,1,1
2021-02-06,1-5 tuổi,Nữ,192,"K52-K55,K58-K67",Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1,1
2021-02-06,6-10 tuổi,Nam,129,"G10-G14,G21-G26,G31-G32,G36-G37,G46-G47,G60-G73,G90-G99",Bệnh khác của hệ thần kinh - Other diseases of the nervous system,1,1
2021-02-06,6-10 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2021-02-06,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2021-02-06,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2021-02-06,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-06,Dưới 1 tuổi,Nữ,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2021-02-06,Dưới 1 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2021-02-07,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2021-02-07,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2021-02-07,1-5 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
